,umap_1,umap_2,paul15_clusters,priming
W38785,-7.7383285,10.654455,15Mo,0.6194863615176542
W38786,-4.867002,7.532244,14Mo,0.22704836077712162
W38788,-0.6762404,7.035876,8Mk,0.1505118614113784
W38789,-7.9094296,7.295396,14Mo,0.3747796706010251
W38790,-6.9148145,10.429473,15Mo,0.4616468667366744
W38791,3.51874,5.7034826,4Ery,0.26218155358353296
W38793,-7.23355,7.2719574,14Mo,0.35210806004738243
W38794,-2.8852732,6.7120976,13Baso,0.2464500440425034
W38795,1.0967427,5.1570992,6Ery,0.3225446151010393
W38796,7.382455,3.6783135,4Ery,0.6166077586205405
W38797,-8.331009,7.206967,13Baso,0.4095535498225571
W38798,6.4690003,4.978928,4Ery,0.5964972272130107
W38799,-4.0383205,5.8085093,9GMP,0.13905529249018087
W38800,8.67232,3.8614929,3Ery,0.6242938434968005
W38801,-1.0466548,6.8110085,8Mk,0.15902029419685704
W38802,-0.6725786,7.7891946,8Mk,0.06898652040921228
W38803,-7.3113217,9.882894,15Mo,0.4630903475272435
W38804,8.256595,6.58101,2Ery,0.605683977470538
W38805,-2.090271,7.0997415,12Baso,0.27736401909752095
W38806,5.214289,3.4655368,3Ery,0.4867095588619914
W38807,-7.5953155,11.033722,15Mo,0.636262760719976
W38808,-8.332818,10.257791,15Mo,0.6928074971844209
W38809,-2.5866404,5.4357533,9GMP,0.3210351223617473
W38810,8.546208,4.002698,3Ery,0.6247262426052459
W38811,-4.3947563,6.0964947,10GMP,0.1462181410723908
W38812,-6.181997,10.270071,15Mo,0.41706276472506953
W38813,-6.555235,11.209514,16Neu,0.5049016973237755
W38814,6.204549,3.8035138,4Ery,0.5957707595036732
W38815,6.91461,3.1823087,3Ery,0.6073173765370975
W38816,-7.7012906,7.6100273,14Mo,0.38214497431421324
W38818,7.4295573,2.7126553,3Ery,0.6302174401962309
W38819,-7.6154294,11.268443,16Neu,0.6577372261500738
W38820,3.4295611,4.804235,6Ery,0.24966612870573585
W38821,4.5872574,4.975414,5Ery,0.4316117100629776
W38822,-5.824843,6.544066,13Baso,0.2077205012540632
W38823,-7.447146,6.7223096,13Baso,0.3883161263003685
W38824,-4.984527,2.4657307,11DC,0.48575712732921555
W38825,-7.979479,7.1630096,13Baso,0.3814153302271076
W38826,-0.40413478,6.633417,8Mk,0.20329222824846346
W38827,8.162149,6.416971,2Ery,0.605964399927626
W38828,-5.94984,7.8549824,13Baso,0.2961183261724237
W38829,-8.269077,8.328511,13Baso,0.4152340877824247
W38830,-0.28432557,7.480559,8Mk,0.08201150953674594
W38831,-0.5998423,6.371396,8Mk,0.2598141580353815
W38832,-8.576451,10.130829,15Mo,0.48575712732921555
W38833,-6.017057,7.976251,14Mo,0.3342680154159527
W38834,-4.236878,9.415312,14Mo,0.19022574519825255
W38835,-2.4681628,3.95079,19Lymph,0.48575712732921555
W38836,1.5239915,5.22023,6Ery,0.24375041340081224
W38837,5.2598033,5.0731955,5Ery,0.5340139372871472
W38838,-6.4487386,10.032335,15Mo,0.38486682840984815
W38839,1.0449891,5.364421,7MEP,0.4662584339804699
W38840,-6.6259646,10.429296,15Mo,0.4100254738920464
W38841,-8.579577,9.997839,15Mo,0.48575712732921555
W38843,4.3625402,3.8469899,6Ery,0.3951396969744436
W38845,-2.7176871,6.628803,12Baso,0.2076408135495042
W38846,7.8105435,6.033009,2Ery,0.6080489063928526
W38847,-8.128883,6.800067,13Baso,0.39485713436840797
W38848,0.7687995,3.9858963,3Ery,0.3729894885085465
W38849,7.7152843,3.1065595,4Ery,0.6277068413937795
W38850,-4.00479,8.589142,14Mo,0.1774333841538374
W38851,-4.050455,6.2521176,10GMP,0.11712267542200896
W38852,-6.905021,11.04382,16Neu,0.47518560461293974
W38853,-7.354548,10.957476,15Mo,0.592937692805362
W38854,0.6762377,5.5407014,6Ery,0.4055273528058877
W38855,-8.366417,6.860557,13Baso,0.3652058798211352
W38856,-2.8351212,3.8575258,19Lymph,0.48575712732921555
W38858,-7.741015,10.268538,15Mo,0.6097538352231667
W38859,0.9794065,5.4521484,6Ery,0.38469346153224454
W38860,8.218078,6.7598553,2Ery,0.6047035092385559
W38861,-7.9826503,10.273947,15Mo,0.7049094686900279
W38862,8.304409,4.2604403,3Ery,0.6218173212107467
W38863,-4.280467,8.082522,13Baso,0.1714651238193624
W38864,1.870775,5.4357023,6Ery,0.23447145883718434
W38865,-6.10939,6.7762055,13Baso,0.2785366891563529
W38866,-3.366517,6.751327,9GMP,0.145171214192854
W38867,-2.427381,5.7191796,10GMP,0.3135257484739448
W38868,-4.551816,6.1568265,10GMP,0.14817710783676824
W38869,-6.9841533,7.5072484,14Mo,0.32727409386571654
W38870,8.159652,5.7931404,2Ery,0.6090154074955496
W38871,1.6395153,5.439936,6Ery,0.24136791248381081
W38872,-5.111698,6.0457993,10GMP,0.18760977355553574
W38873,0.59340227,4.9353676,7MEP,0.5137088768806746
W38874,0.4239402,4.494627,6Ery,0.5225576549759878
W38875,-4.6535215,7.933236,14Mo,0.23881077536750447
W38876,7.961209,4.989918,2Ery,0.6117952589573884
W38877,8.177718,5.925887,2Ery,0.607713245885567
W38878,0.13967101,4.6153555,7MEP,0.5618635766675856
W38879,6.5140314,4.886103,5Ery,0.5878515994698533
W38880,-7.3242855,6.2815886,13Baso,0.3483215382154008
W38881,-6.726923,8.216443,13Baso,0.3466728655900517
W38882,-5.2702007,8.38065,14Mo,0.29043299778008014
W38883,9.079253,4.632158,3Ery,0.6194599000960207
W38884,-7.6853704,6.7790275,13Baso,0.39198856759753425
W38886,7.082236,3.9211357,4Ery,0.6090537315457847
W38887,8.334765,4.229131,3Ery,0.6206321311835152
W38889,8.988376,4.7579045,2Ery,0.6183204370580818
W38890,-6.3032,10.539391,15Mo,0.40125884884031326
W38891,0.14374071,4.7920713,7MEP,0.5839413246670933
W38892,8.3446045,7.180168,1Ery,0.6046773036739443
W38893,-6.48936,10.348459,15Mo,0.47871346302355755
W38894,8.268189,5.6231775,2Ery,0.612375956026113
W38895,-4.191696,8.387197,13Baso,0.19334839888649374
W38896,-0.07256317,6.303549,8Mk,0.24644484609238526
W38897,-4.8328457,6.293698,9GMP,0.12296564125988761
W38898,-1.9704965,4.0853996,19Lymph,0.48575712732921555
W38899,-4.7897696,2.3924263,11DC,0.48575712732921555
W38900,-0.9451974,6.6915164,8Mk,0.2084729173779641
W38901,-2.4414027,7.3928666,17Neu,0.24386590281880555
W38902,-5.963353,6.3772397,13Baso,0.23276274630781496
W38903,-5.5192533,6.513948,13Baso,0.19823839742980903
W38904,-6.407215,9.388063,13Baso,0.2671978719958913
W38905,8.692038,3.805248,3Ery,0.6257763114058663
W38906,2.1843026,5.1607113,12Baso,0.16633510228789888
W38907,-6.9131336,11.029456,16Neu,0.5151109660441696
W38908,-4.7376456,5.975302,10GMP,0.12702385881748038
W38909,-7.406711,10.214587,15Mo,0.5022054598320289
W38910,0.28686407,4.7534494,7MEP,0.6335777089632325
W38911,-5.739605,6.8672013,13Baso,0.23601009768159573
W38912,-5.9558797,8.258007,13Baso,0.3103443732359805
W38913,-8.080873,9.834768,14Mo,0.5730568207380963
W38914,-6.513588,11.216639,16Neu,0.49544654695305307
W38915,7.561047,3.1222386,3Ery,0.6228187896319101
W38916,-0.073119834,4.843593,7MEP,0.6232638390394217
W38917,-6.7988696,7.4839134,13Baso,0.33842589546948343
W38918,-5.905157,7.265512,13Baso,0.2832355678274152
W38919,7.1733413,4.0194335,3Ery,0.6094085585723531
W38920,9.538445,4.4010124,1Ery,0.6231786290797631
W38921,-7.7147994,6.9001985,14Mo,0.3715957239860048
W38922,-7.318461,10.644325,15Mo,0.5445224693912473
W38923,-4.4125504,6.727228,10GMP,0.14554463245125765
W38924,-5.767044,9.256073,15Mo,0.35430759869680745
W38925,7.145748,3.2212408,4Ery,0.6170324503054477
W38926,-2.4574025,6.214678,9GMP,0.27131186154572884
W38927,-8.387056,9.375073,14Mo,0.5810528783005947
W38928,-6.239176,5.7111125,9GMP,0.21148791995300098
W38929,-4.7977996,6.0390534,13Baso,0.17282351533554305
W38930,-3.0082846,6.281418,10GMP,0.219019414744353
W38931,-1.9567152,5.4632535,9GMP,0.41651665307330404
W38932,3.7099602,5.3094864,5Ery,0.29413287366330904
W38933,7.5522676,6.0182266,2Ery,0.6040777585386566
W38934,0.4658997,5.2942924,7MEP,0.6039045651471822
W38935,-6.031171,7.715046,13Baso,0.31927480215642823
W38937,3.3977761,4.63931,6Ery,0.24687644748391457
W38938,1.066602,5.146138,7MEP,0.47610573866268324
W38939,-2.9621804,5.8286796,10GMP,0.17386765838102924
W38940,0.8787282,4.873798,7MEP,0.5262581127292368
W38941,-5.511018,5.854171,10GMP,0.15024650288864863
W38942,7.028246,4.047182,3Ery,0.6093603563519123
W38943,7.101023,3.8439906,5Ery,0.6108455537530487
W38944,-1.4123354,5.2532063,10GMP,0.5118962392300476
W38945,0.56067365,5.1361294,6Ery,0.47667637700844095
W38946,-2.2997365,3.9822187,19Lymph,0.48575712732921555
W38947,-1.0256672,7.156776,8Mk,0.1322192210727457
W38948,6.45808,4.3973455,4Ery,0.600703935704669
W38949,-6.363195,7.9237275,14Mo,0.32185921550708585
W38950,-7.640403,10.952165,16Neu,0.6694988337033434
W38951,-7.2642837,7.7779803,14Mo,0.3421262145758953
W38952,-4.383332,6.2214556,10GMP,0.11627636585718167
W38953,-2.9573805,5.9043508,10GMP,0.21381021742118317
W38954,-7.635244,7.240877,13Baso,0.36274510739836485
W38955,-0.24949665,5.570193,7MEP,0.5605956948438984
W38956,-7.418333,10.608196,15Mo,0.5876570317311339
W38957,-3.9565651,6.550883,10GMP,0.13355118934285778
W38958,-7.393624,10.305148,15Mo,0.4989750153749093
W38959,-8.37453,10.43834,15Mo,0.48575712732921555
W38960,-7.161738,9.467921,14Mo,0.399520564190122
W38961,4.6648593,4.4412613,5Ery,0.4307077512802225
W38962,-6.938442,6.523552,13Baso,0.3182015340073678
W38963,-1.8731103,5.8157926,9GMP,0.4168842882389425
W38964,0.06522193,4.8303666,7MEP,0.48575712732921555
W38965,-7.305403,10.124526,14Mo,0.5254238763209979
W38966,3.8741744,4.5278735,6Ery,0.3360708948884066
W38967,8.497475,6.255425,2Ery,0.6098088182897947
W38968,-0.6220212,6.2792416,8Mk,0.3176695977342262
W38969,0.11829153,5.082707,7MEP,0.5395157883566001
W38970,5.1217823,4.389202,5Ery,0.5284635563068933
W38971,-0.06621456,5.8128796,7MEP,0.43758606386734467
W38972,-6.9125905,6.786949,13Baso,0.3389866041275404
W38973,-0.07862733,4.825365,7MEP,0.48575712732921555
W38974,6.2589035,4.0651145,5Ery,0.5931612900381076
W38975,-0.58243835,7.698192,8Mk,0.051199129183706685
W38976,8.3934765,6.684436,2Ery,0.6064348188378438
W38977,8.001052,5.505118,2Ery,0.610443316206797
W38978,6.516317,4.137349,4Ery,0.5982928899187592
W38979,-5.383242,8.712892,14Mo,0.2976087899947852
W38980,-7.135703,10.784898,15Mo,0.5846134387245141
W38981,-6.067075,6.1774974,13Baso,0.24910967086252594
W38982,7.7308836,3.8221047,3Ery,0.6197184391233236
W38983,7.504121,4.608969,2Ery,0.6116819858979119
W38985,2.8040595,5.5474377,5Ery,0.18040060669366492
W38987,-4.8389935,6.7343426,13Baso,0.18347465716187644
W38989,6.4918246,3.9920325,3Ery,0.600195485653322
W38990,0.23215929,4.2205477,6Ery,0.48575712732921555
W38991,-0.9112042,6.5031686,8Mk,0.2193177753128913
W38992,1.6563356,5.754481,6Ery,0.21822807510181044
W38993,-6.6799192,11.401422,15Mo,0.5142723551643538
W38994,7.407113,4.8350964,2Ery,0.6083576161569818
W38996,5.5951805,5.4656143,5Ery,0.551801072258047
W38997,1.2925496,5.7916627,6Ery,0.1895539549966891
W38998,-2.4847214,6.5993114,9GMP,0.28325717821585844
W38999,-0.47379935,6.922631,8Mk,0.1356940265439325
W39000,-8.266608,10.19068,15Mo,0.48575712732921555
W39001,-7.525383,7.233816,13Baso,0.3351555972443401
W39002,-3.2006857,5.9995017,10GMP,0.17879915610952843
W39003,-6.216613,11.4516325,15Mo,0.46251963990146605
W39004,-7.3395505,10.990214,15Mo,0.5886544368047115
W39005,8.132824,6.4289293,2Ery,0.6060734997696227
W39006,-6.177555,7.223552,13Baso,0.31039319366634116
W39007,-5.300755,8.281396,14Mo,0.281532865473837
W39008,0.31762385,6.46872,9GMP,0.1451094233338376
W39009,7.975461,6.072769,2Ery,0.6055506167864548
W39010,7.389693,4.308917,3Ery,0.6100640093420494
W39011,-2.2352753,7.0682344,17Neu,0.28959535316404816
W39012,-6.029272,11.295561,16Neu,0.4697187613265687
W39013,-6.5657363,6.7468085,13Baso,0.31675234503688704
W39015,3.463462,5.663647,6Ery,0.2585549055414439
W39017,-7.531481,6.677442,13Baso,0.3633673139424188
W39018,-3.3618672,6.0150886,10GMP,0.21570092117694994
W39019,-6.096865,7.9745307,13Baso,0.31098543103523735
W39020,-5.2225385,7.7616773,13Baso,0.3080149840080662
W39021,5.56548,5.496254,2Ery,0.5571794631361553
W39022,0.06493737,4.193606,6Ery,0.5693893581632449
W39023,-8.730375,9.794588,15Mo,0.7331141336423211
W39024,-7.015814,9.409607,14Mo,0.3976126218305157
W39025,-7.6500154,7.3549056,14Mo,0.3741927218849204
W39026,-5.6375446,6.5531445,13Baso,0.25252219771064416
W39027,-5.1201615,8.100804,14Mo,0.270085717959068
W39028,3.424513,4.8147874,6Ery,0.25972908209433293
W39029,-6.1776676,7.675938,13Baso,0.3208347795364166
W39030,-1.4462024,5.096874,17Neu,0.5039376733966544
W39031,6.5609117,5.3780484,2Ery,0.5833822004420552
W39032,0.5950291,5.0186973,6Ery,0.5138886886677217
W39033,-0.13998336,4.921328,7MEP,0.48575712732921555
W39034,-5.314852,6.2380023,10GMP,0.15945096831646913
W39035,-4.563782,6.3746753,10GMP,0.1636489550486133
W39036,3.214563,5.3720345,6Ery,0.22931842497398208
W39037,-6.4715714,10.314479,15Mo,0.4327410326153576
W39038,-5.891288,11.182425,15Mo,0.44489941727395943
W39039,0.37137324,4.4811826,6Ery,0.5758561490411865
W39040,6.378169,3.880797,4Ery,0.5975209053267905
W39041,-0.66888106,6.3618402,8Mk,0.22719288651728084
W39042,0.6531927,4.313983,6Ery,0.4693865061198809
W39043,-5.418813,8.484921,13Baso,0.2584124511529596
W39044,-4.8442683,6.816372,13Baso,0.18521248554860784
W39045,5.7374034,5.1907783,5Ery,0.5455253436784337
W39047,-3.140336,6.7167864,10GMP,0.20515574418361568
W39048,-0.34063962,6.899281,10GMP,0.1381883541243435
W39050,-5.1434054,6.2018313,10GMP,0.1606555655173806
W39051,6.3388433,5.4773107,2Ery,0.58659101953519
W39052,-4.618153,2.461622,11DC,0.48575712732921555
W39053,-6.56943,10.66296,16Neu,0.46123955363638325
W39054,-7.4861755,9.755414,14Mo,0.4950243206352596
W39055,4.4394994,5.1720734,5Ery,0.3713125895138076
W39056,-4.762665,5.8041425,10GMP,0.16814318255343083
W39057,3.7766266,4.4570165,6Ery,0.31006601034737297
W39058,7.676221,5.399698,2Ery,0.6086260746366504
W39059,-6.1528563,5.977588,10GMP,0.2287341286674716
W39060,-7.145168,11.006191,15Mo,0.5253367775509973
W39061,-6.235249,11.524231,16Neu,0.46286632568151925
W39062,2.0187714,4.878422,6Ery,0.28282201358585385
W39063,-2.7420115,3.6916416,19Lymph,0.48575712732921555
W39064,-4.5194516,5.7379003,10GMP,0.1406391666007547
W39065,-8.531234,10.606937,15Mo,0.48575712732921555
W39066,-8.038437,7.1098948,13Baso,0.38338161814225785
W39067,3.887996,4.722336,5Ery,0.3224563585458515
W39068,-0.48414764,5.466729,7MEP,0.5419710461011369
W39069,6.1800566,4.046728,4Ery,0.5914692170042885
W39070,-0.9306277,5.016328,7MEP,0.5916130410322206
W39071,5.933621,3.2562447,3Ery,0.5691127456268046
W39072,-3.1044862,3.955415,19Lymph,0.48575712732921555
W39073,-7.2068663,9.877679,13Baso,0.4217514009567864
W39074,-5.271618,8.145875,13Baso,0.27445434206052455
W39075,-6.8926606,6.767444,13Baso,0.3025205473064822
W39076,7.786749,4.6058307,3Ery,0.6151470118387448
W39077,8.767065,6.270249,1Ery,0.6090225345698954
W39078,-7.1121826,9.393899,15Mo,0.4206750250395858
W39079,-0.37655598,4.710095,8Mk,0.6682758824121589
W39081,-0.539669,5.1101055,7MEP,0.6091046165376602
W39082,-0.46826306,5.3297067,7MEP,0.6399718568811426
W39083,-2.7910862,6.7387395,13Baso,0.2361188301376225
W39084,-5.445962,6.929274,13Baso,0.23128186381124505
W39085,5.112727,5.387633,5Ery,0.5148374494914454
W39087,0.34949687,4.2189155,6Ery,0.5179514082949299
W39088,-8.104756,10.65132,15Mo,0.48575712732921555
W39089,-6.467838,7.1474605,13Baso,0.34212128601381436
W39090,-6.6907716,9.236062,14Mo,0.39014512172835664
W39091,-1.3355186,5.734169,10GMP,0.3883623483069874
W39092,-4.2950497,7.3691726,13Baso,0.1973442225732932
W39093,-0.10699386,4.4057527,7MEP,0.5514243068079244
W39094,-5.5710673,11.083705,15Mo,0.4413619777684919
W39095,-0.5129576,7.4888835,8Mk,0.08891570201477532
W39096,-4.7690296,5.8227816,9GMP,0.1523151894581766
W39097,4.497389,5.31854,4Ery,0.4357964600032486
W39098,-1.7885833,5.5800285,17Neu,0.42875431995412583
W39099,7.761197,6.110367,2Ery,0.6058225378075771
W39100,-6.1368732,7.213644,14Mo,0.280310080076182
W39101,-7.3761888,11.307129,15Mo,0.5934462719710402
W39103,-6.910909,8.6697,14Mo,0.3722642551458902
W39104,5.0964284,3.7160385,6Ery,0.4925617751012009
W39105,0.36115083,4.1313787,6Ery,0.4208130664143065
W39106,-4.072043,6.505716,10GMP,0.15009274334470252
W39107,0.4687493,4.5357285,6Ery,0.593214476184332
W39109,-5.0605435,7.4126205,13Baso,0.2379877409151209
W39110,0.1869366,4.206794,6Ery,0.5150985567746393
W39111,-2.3762908,7.526433,12Baso,0.2596314633330822
W39112,8.014356,2.7687776,3Ery,0.48575712732921555
W39113,-5.4852185,7.771075,13Baso,0.25539271132926983
W39114,-5.7349625,7.525774,13Baso,0.29546034426910467
W39115,-6.5997515,11.272566,16Neu,0.5007768064353586
W39116,-5.3399205,6.5720243,10GMP,0.22003898573120603
W39117,-5.8100557,11.014118,16Neu,0.42864217382729186
W39118,-4.445838,8.19116,13Baso,0.23406904788197624
W39119,4.6652236,4.965199,5Ery,0.4709394373200788
W39120,8.343262,5.4677734,2Ery,0.6126182711369332
W39121,-1.3890048,4.695487,9GMP,0.44287562257084184
W39122,-6.825092,10.90619,16Neu,0.5039522197946749
W39123,-0.90755755,6.4319863,8Mk,0.25431167975567914
W39124,-4.3794746,2.619842,11DC,0.48575712732921555
W39125,-4.6229506,7.0845776,13Baso,0.20638454966958272
W39126,-3.5435958,6.878648,10GMP,0.1445586485373861
W39127,5.6547723,3.7242727,5Ery,0.5474845475932952
W39128,-5.929437,10.413169,15Mo,0.40158644612320155
W39129,-7.5564456,7.7204623,13Baso,0.38137613410854404
W39130,-3.2137704,5.734091,9GMP,0.294247000428415
W39131,-6.6254935,9.491011,14Mo,0.33439121405941263
W39134,-5.156183,8.260843,13Baso,0.22748818429500114
W39135,-5.8215218,8.011482,14Mo,0.3006423472831755
W39137,-5.826576,10.452394,15Mo,0.42007471564307325
W39138,-6.823004,10.317708,15Mo,0.5014608102147857
W39139,-4.223108,6.6766562,10GMP,0.13758392462592775
W39140,-6.9399886,11.024361,15Mo,0.538844835457263
W39141,-6.689301,11.089838,16Neu,0.5009182356808803
W39142,3.3999252,5.483913,6Ery,0.23937370096520794
W39143,7.103565,4.838649,2Ery,0.6046309750554566
W39144,-7.7973094,7.8664193,13Baso,0.3952185983109834
W39145,2.3591902,5.269727,5Ery,0.2204268695697875
W39146,0.3093219,5.4758496,7MEP,0.6238987292474815
W39147,-2.6848388,3.8126502,19Lymph,0.48575712732921555
W39148,1.5821474,4.9111857,6Ery,0.2834012820446815
W39149,-6.371533,7.264146,13Baso,0.32073961874837054
W39150,8.202955,6.0174155,2Ery,0.607147246385021
W39151,-4.797211,2.48884,11DC,0.48575712732921555
W39152,0.411806,4.5905027,7MEP,0.628645661037087
W39153,-3.3453133,7.2845774,13Baso,0.16446783947710308
W39154,7.187694,5.1546936,2Ery,0.606051832363648
W39155,-6.787224,7.388941,14Mo,0.34038660317550984
W39156,-5.986661,7.678313,13Baso,0.3156088703717638
W39157,-0.52523947,7.733884,8Mk,0.09944586901609548
W39158,-7.7132635,8.722851,13Baso,0.3756332282878387
W39159,-0.046113856,7.2235255,7MEP,0.10503522775438563
W39160,-4.062339,6.3545423,10GMP,0.10015699629220132
W39161,-4.2859173,6.547193,10GMP,0.14819058088735065
W39162,-7.411805,9.362801,14Mo,0.4377031861562585
W39163,-6.8690777,11.526388,16Neu,0.5354644169772829
W39164,6.788565,4.8916063,2Ery,0.6007937560187314
W39165,-8.209247,6.9851108,13Baso,0.3995438934495855
W39166,0.19944483,4.9273653,7MEP,0.48575712732921555
W39167,-8.02136,9.81573,15Mo,0.6236627925726783
W39168,7.666936,3.6751907,3Ery,0.6203088544086423
